  year  month    day   hour    Press     Rain     SRad     NRad        H       LE        G    Ta002     U010   D010   ust005      wT005
  2008      5      5  16.75   1025.7      0.0    304.3    138.7    -13.9    116.5      1.0    20.17     3.90    108    0.288    -0.0057
  2008      5      5  17.25   1025.6      0.0    222.7     84.4    -26.8     92.9     -3.3    19.87     3.50    103    0.231    -0.0173
  2008      5      5  17.75   1025.6      0.0    144.7     28.7    -30.0     60.4     -6.7    19.47     2.98    100    0.196    -0.0215
  2008      5      5  18.25   1025.7      0.0     77.0    -10.8    -23.4     26.8     -9.4    18.77     2.48     93    0.127    -0.0178
  2008      5      5  18.75   1025.9      0.0     23.3    -34.0    -19.0     14.3    -11.8    18.03     2.00     79    0.057    -0.0148
  2008      5      5  19.25   1026.1      0.0      1.0    -42.5    -18.4     11.7    -13.5    16.87     2.22     60    0.066    -0.0144
  2008      5      5  19.75   1026.3      0.0      0.0    -38.1    -12.3      5.3    -14.4    16.20     2.31     64    0.055    -0.0097
  2008      5      5  20.25   1026.4      0.0      0.0    -42.3    -22.9      9.8    -14.4    15.83     2.66     68    0.097    -0.0180
  2008      5      5  20.75   1026.4      0.0      0.0    -41.8    -38.5     14.7    -13.9    15.73     2.96     68    0.134    -0.0304
  2008      5      5  21.25   1026.5      0.0      0.0    -45.0    -43.9     16.1    -13.0    15.27     3.25     64    0.158    -0.0346
  2008      5      5  21.75   1026.6      0.0      0.0    -44.4    -45.8     15.2    -11.7    15.30     3.16     69    0.175    -0.0361
  2008      5      5  22.25   1026.6      0.0      0.0    -46.9    -55.2     17.8    -10.4    15.43     3.62     64    0.224    -0.0435
  2008      5      5  22.75   1026.6      0.0      0.0    -50.4    -58.8     20.3     -9.5    15.27     3.45     71    0.253    -0.0463
  2008      5      5  23.25   1026.6      0.0      0.0    -47.9    -46.9     16.5     -9.4    14.90     3.57     74    0.203    -0.0369
  2008      5      5  23.75   1026.6      0.0      0.0    -48.5    -42.3     12.9    -10.3    14.57     3.42     75    0.204    -0.0333
  2008      5      6   0.25   1026.6      0.0      0.0    -48.6    -45.9     13.6     -8.7    14.27     3.70     71    0.238    -0.0361
  2008      5      6   0.75   1026.5      0.0      0.0    -48.4    -42.9     10.9     -9.4    13.80     3.53     74    0.230    -0.0338
  2008      5      6   1.25   1026.5      0.0      0.0    -46.5    -43.0      8.9    -10.4    13.37     3.33     77    0.219    -0.0339
  2008      5      6   1.75   1026.6      0.0      0.0    -45.0    -28.7      4.7    -11.3    12.83     3.11     77    0.169    -0.0227
  2008      5      6   2.25   1026.6      0.0      0.0    -43.6    -27.7      3.3    -12.3    12.33     2.91     74    0.154    -0.0219
  2008      5      6   2.75   1026.6      0.0      0.0    -42.2    -20.0      0.5    -12.9    11.43     2.81     63    0.115    -0.0159
  2008      5      6   3.25   1026.6      0.0      0.0    -42.6    -19.4     -0.4    -13.1    10.83     2.87     63    0.098    -0.0154
  2008      5      6   3.75   1026.4      0.0      0.0    -42.2    -19.3     -1.0    -12.5    10.87     2.85     67    0.121    -0.0153
  2008      5      6   4.25   1026.4      0.0     10.7    -34.1    -19.0     -0.8    -11.3    11.00     2.62     72    0.119    -0.0151
  2008      5      6   4.75   1026.5      0.0     52.0    -16.8    -20.1      4.6     -9.2    11.20     2.84     64    0.152    -0.0157
  2008      5      6   5.25   1026.5      0.0    112.3     21.5    -10.3     13.6     -6.1    12.03     2.75     64    0.150    -0.0075
  2008      5      6   5.75   1026.6      0.0    180.7     68.8     -3.6     26.4     -1.8    13.20     3.17     78    0.170    -0.0016
  2008      5      6   6.25   1026.7      0.0    260.7    120.0     12.8     56.5      3.5    14.23     3.17     81    0.249     0.0129
  2008      5      6   6.75   1026.7      0.0    340.7    174.3     26.1     67.2      9.5    15.07     3.28     88    0.245     0.0240
  2008      5      6   7.25   1026.7      0.0    425.7    230.7     33.2     85.1     16.0    15.87     3.59     81    0.254     0.0306
  2008      5      6   7.75   1026.8      0.0    502.3    286.4     53.0    119.1     22.8    16.97     3.39     84    0.244     0.0483
  2008      5      6   8.25   1026.8      0.0    577.0    339.3     72.5    159.4     29.7    17.87     3.73     85    0.238     0.0661
  2008      5      6   8.75   1026.7      0.0    639.7    388.4     70.8    176.2     36.7    18.73     3.66     94    0.273     0.0657
  2008      5      6   9.25   1026.7      0.0    695.7    434.5     78.8    224.5     43.2    19.47     4.02    107    0.280     0.0748
  2008      5      6   9.75   1026.5      0.0    744.3    471.2     72.3    217.0     48.9    20.17     4.58     94    0.326     0.0694
  2008      5      6  10.25   1026.3      0.0    781.3    504.6     87.1    251.0     53.3    20.47     5.71     78    0.360     0.0832
  2008      5      6  10.75   1026.2      0.0    808.3    526.0     79.2    240.2     56.2    20.87     5.48     99    0.375     0.0763
  2008      5      6  11.25   1026.0      0.0    821.0    534.3     85.3    237.2     57.6    21.27     5.46     99    0.348     0.0813
  2008      5      6  11.75   1025.7      0.0    806.3    527.5     86.9    271.5     57.5    21.60     6.02     81    0.406     0.0845
  2008      5      6  12.25   1025.6      0.0    787.0    513.4     85.0    278.1     55.7    21.87     5.65     99    0.372     0.0833
  2008      5      6  12.75   1025.3      0.0    802.0    520.1     89.7    285.8     52.2    22.13     5.17     89    0.357     0.0877
  2008      5      6  13.25   1025.0      0.0    765.0    491.8     79.0    291.2     47.1    22.23     5.05    105    0.353     0.0793
  2008      5      6  13.75   1024.7      0.0    721.3    454.6     75.0    271.7     41.2    22.37     5.29    110    0.385     0.0752
  2008      5      6  14.25   1024.4      0.0    672.3    418.4     59.8    240.7     35.0    22.53     5.01    118    0.326     0.0612
  2008      5      6  14.75   1024.1      0.0    622.0    378.2     40.3    199.7     28.6    22.63     4.81    107    0.325     0.0431
  2008      5      6  15.25   1023.8      0.0    543.7    320.2     22.4    179.9     22.0    22.60     4.98     75    0.345     0.0274
  2008      5      6  15.75   1023.6      0.0    461.0    257.3     13.6    192.9     15.5    22.47     4.68    112    0.258     0.0208
  2008      5      6  16.25   1023.5      0.0    378.0    196.8     -6.6    150.2      9.2    22.43     4.07     98    0.248     0.0021
  2008      5      6  16.75   1023.3      0.0    296.0    141.3    -20.1    121.9      3.5    22.23     4.15     88    0.280    -0.0105
  2008      5      6  17.25   1023.1      0.0    219.3     87.3    -25.9     92.3     -1.1    21.90     3.80     86    0.238    -0.0167
  2008      5      6  17.75   1022.9      0.0    144.0     35.3    -31.4     62.9     -4.6    21.47     3.10     86    0.191    -0.0227
  2008      5      6  18.25   1022.9      0.0     76.3     -4.9    -44.1     51.6     -7.3    20.93     3.46     70    0.215    -0.0337
  2008      5      6  18.75   1023.1      0.0     25.3    -35.6    -40.7     31.5     -9.1    20.07     3.18     69    0.181    -0.0318
  2008      5      6  19.25   1023.3      0.0      1.7    -46.2    -55.0     28.6    -10.4    19.20     3.10     73    0.203    -0.0436
  2008      5      6  19.75   1023.5      0.0      0.0    -47.9    -45.1     20.9    -10.9    18.47     3.23     77    0.190    -0.0357
  2008      5      6  20.25   1023.7      0.0      0.0    -48.4    -39.0     17.4    -10.8    17.87     3.11     74    0.173    -0.0309
  2008      5      6  20.75   1023.7      0.0      0.0    -45.8    -39.4     16.4    -10.3    17.33     2.88     68    0.173    -0.0312
  2008      5      6  21.25   1023.8      0.0      0.0    -46.5    -42.4     17.2     -9.5    16.67     3.26     65    0.185    -0.0336
  2008      5      6  21.75   1023.8      0.0      0.0    -42.7    -41.5     14.7     -8.7    16.23     3.06     70    0.166    -0.0329
  2008      5      6  22.25   1023.8      0.0      0.0    -46.3    -44.3     17.1     -8.0    16.07     3.04     75    0.183    -0.0350
  2008      5      6  22.75   1023.7      0.0      0.0    -45.0    -46.3     17.4     -7.7    15.53     2.83     74    0.190    -0.0365
  2008      5      6  23.25   1023.8      0.0      0.0    -47.7    -42.1     16.7     -7.7    14.70     3.10     63    0.204    -0.0331
  2008      5      6  23.75   1023.8      0.0      0.0    -47.0    -36.0     12.0     -8.0    13.90     2.88     59    0.167    -0.0284
  2008      5      7   0.25   1023.6      0.0      0.0    -46.6    -36.0     11.6    -10.5    13.50     3.11     66    0.174    -0.0283
  2008      5      7   0.75   1023.3      0.0      0.0    -45.1    -39.0     14.0     -9.6    13.03     3.72     64    0.211    -0.0306
  2008      5      7   1.25   1023.0      0.0      0.0    -45.6    -35.0     13.0     -9.5    12.73     3.78     62    0.188    -0.0273
  2008      5      7   1.75   1023.0      0.0      0.0    -48.6    -35.8     11.1     -9.9    12.23     3.54     62    0.217    -0.0280
  2008      5      7   2.25   1022.9      0.0      0.0    -47.9    -37.8     10.8    -10.3    11.93     3.56     60    0.218    -0.0297
  2008      5      7   2.75   1022.9      0.0      0.0    -46.4    -32.0      9.5    -10.4    11.63     3.40     59    0.202    -0.0250
  2008      5      7   3.25   1022.8      0.0      0.0    -45.5    -29.0      6.2    -10.2    11.43     3.18     60    0.156    -0.0228
  2008      5      7   3.75   1022.7      0.0      0.0    -40.5    -30.6      6.3     -9.6    11.23     3.24     62    0.170    -0.0241
  2008      5      7   4.25   1022.5      0.0      9.7    -36.9    -24.9      6.4     -8.6    11.53     3.01     71    0.135    -0.0195
  2008      5      7   4.75   1022.5      0.0     46.3    -21.0    -16.9      8.2     -7.0    11.90     2.91     77    0.126    -0.0130
  2008      5      7   5.25   1022.5      0.0    104.0     20.1    -17.3     21.4     -4.4    12.40     2.72     88    0.192    -0.0128
  2008      5      7   5.75   1022.5      0.0    173.7     64.5     -5.2     37.4     -0.9    13.13     2.98     88    0.220    -0.0024
  2008      5      7   6.25   1022.6      0.0    251.7    114.5     10.6     54.0      3.8    14.10     3.02     92    0.198     0.0111
  2008      5      7   6.75   1022.7      0.0    334.0    170.1     30.7     78.3      9.3    15.23     2.88     97    0.199     0.0284
  2008      5      7   7.25   1022.6      0.0    414.0    226.0      NaN      NaN     15.4    16.23     3.47    106      NaN        NaN
  2008      5      7   7.75   1022.6      0.0    490.7    282.3     53.3    128.0     21.9    17.07     3.58    106    0.274     0.0492
  2008      5      7   8.25   1022.7      0.0    564.3    337.0     62.6    144.7     28.7    17.87     3.69    106    0.269     0.0577
  2008      5      7   8.75   1022.5      0.0    632.7    386.6     72.6    166.7     35.5    18.93     3.37    100    0.198     0.0671
  2008      5      7   9.25   1022.4      0.0    687.0    425.7     90.8    220.1     41.9    19.83     3.13     81    0.206     0.0848
  2008      5      7   9.75   1022.3      0.0    736.3    465.7     92.9    228.9     47.8    20.60     3.40     81    0.233     0.0872
  2008      5      7  10.25   1022.2      0.0    778.3    499.9     94.4    251.3     52.7    21.27     3.35     78    0.231     0.0898
  2008      5      7  10.75   1022.0      0.0    814.0    530.7     93.7    283.6     56.7    22.07     4.23    111    0.302     0.0911
  2008      5      7  11.25   1021.7      0.0    831.7    543.9     94.4    294.8     59.3    22.47     4.40    112    0.331     0.0925
  2008      5      7  11.75   1021.5      0.0    828.3    537.3     90.8    281.8     60.4    22.80     3.97    108    0.271     0.0889
  2008      5      7  12.25   1021.4      0.0    822.7    532.4     96.6    294.0     59.5    22.97     3.77    120    0.211     0.0944
  2008      5      7  12.75   1021.2      0.0    804.3    513.8     84.9    257.8     56.4    23.13     3.63    123    0.207     0.0831
  2008      5      7  13.25   1021.0      0.0    767.0    484.3     91.7    322.8     51.4    23.33     3.41    106    0.247     0.0920
  2008      5      7  13.75   1020.7      0.0    729.3    458.7     57.4    239.7     45.1    23.40     4.03    105    0.215     0.0596
  2008      5      7  14.25   1020.4      0.0    662.7    402.9     59.5    236.3     38.2    23.53     3.08     98      NaN     0.0610
  2008      5      7  14.75   1020.0      0.0    599.0    354.1     55.9    237.6     31.2    23.47     3.31    115    0.220     0.0583
  2008      5      7  15.25   1019.8      0.0    530.0    303.8     33.2    186.8     24.3    23.47     3.46    115    0.255     0.0370
  2008      5      7  15.75   1019.7      0.0    455.0    249.5     18.0    157.7     17.3    23.43     3.00    119    0.225     0.0229
  2008      5      7  16.25   1019.5      0.0    377.3    191.3      7.3    148.2     10.4    23.37     2.67    118    0.185     0.0135
  2008      5      7  16.75   1019.3      0.0    292.3    134.2     -8.8    105.5      3.9    23.13     2.89    107    0.167    -0.0020
  2008      5      7  17.25   1019.2      0.0    210.0     83.5    -19.2     82.8     -1.6    22.63     2.59    108    0.161    -0.0117
  2008      5      7  17.75   1019.1      0.0    134.7     31.4    -18.3     47.9     -6.0    22.03     2.44    110    0.125    -0.0128
  2008      5      7  18.25   1019.1      0.0     69.7     -6.6    -14.7     22.3     -9.6    21.20     2.11    103    0.099    -0.0110
  2008      5      7  18.75   1019.3      0.0     22.3    -30.0    -11.5     10.4    -12.6    20.73     1.93     86    0.073    -0.0090
  2008      5      7  19.25   1019.4      0.0      1.3    -38.9    -16.8     10.3    -15.1    19.87     2.05     93    0.087    -0.0133
  2008      5      7  19.75   1019.6      0.0      0.0    -38.7    -16.9      8.9    -17.0    19.10     2.29     91    0.083    -0.0134
